#Organism Name	Organism Groups	Strain	BioSample	BioProject	Assembly	Level	Size(Mb)	GC%	Replicons	WGS	Scaffolds	CDS	Release Date	GenBank FTP	RefSeq FTP
Streptococcus salivarius	Bacteria;Terrabacteria group;Firmicutes	BIOML-A25	SAMN11946398	PRJNA544527	GCA_009717055.1	Contig	2.1351	39.9	NA	WMXU01	14	1875	2019-11-27	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/009/717/055/GCA_009717055.1_ASM971705v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/009/717/055/GCF_009717055.1_ASM971705v1
Streptococcus salivarius	Bacteria;Terrabacteria group;Firmicutes	BIOML-A19	SAMN11946392	PRJNA544527	GCA_009717165.1	Contig	2.13498	39.9	NA	WMYA01	19	1901	2019-11-27	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/009/717/165/GCA_009717165.1_ASM971716v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/009/717/165/GCF_009717165.1_ASM971716v1
Streptococcus salivarius	Bacteria;Terrabacteria group;Firmicutes	BIOML-A21	SAMN11946394	PRJNA544527	GCA_009717105.1	Contig	2.13405	39.9	NA	WMXY01	18	1878	2019-11-27	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/009/717/105/GCA_009717105.1_ASM971710v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/009/717/105/GCF_009717105.1_ASM971710v1
Streptococcus salivarius	Bacteria;Terrabacteria group;Firmicutes	UMB0028	SAMN08193733	PRJNA316969	GCA_002860765.1	Scaffold	2.431	43	NA	PKHZ01	14	2298	2017-12-28	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/860/765/GCA_002860765.1_ASM286076v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/860/765/GCF_002860765.1_ASM286076v1
Streptococcus salivarius	Bacteria;Terrabacteria group;Firmicutes	clinical strain from anonymous patient of Besancon hospital	SAMEA6647151	PRJEB37539	GCA_902850315.1	Scaffold	2.28828	39.8	NA	CADHRX01	1	1973	2020-04-24	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/902/850/315/GCA_902850315.1_Ssal_B50	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/902/850/315/GCF_902850315.1_Ssal_B50
Streptococcus salivarius	Bacteria;Terrabacteria group;Firmicutes	commensal strain from anonymous patient (individual 1)	SAMEA6647155	PRJEB37543	GCA_903909965.1	Scaffold	2.19028	40.2	NA	CAIVXX01	1	1913	2020-07-10	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/903/909/965/GCA_903909965.1_Ssal_F1-8_v3	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/903/909/965/GCF_903909965.1_Ssal_F1-8_v3
Streptococcus salivarius	Bacteria;Terrabacteria group;Firmicutes	clinical strain from anonymous patient of Limoges Hospital	SAMEA6647162	PRJEB37539	GCA_902858945.1	Scaffold	2.18479	40.1	NA	CADIGX01	1	1905	2020-04-24	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/902/858/945/GCA_902858945.1_Ssal_L45	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/902/858/945/GCF_902858945.1_Ssal_L45
Streptococcus salivarius	Bacteria;Terrabacteria group;Firmicutes	BIOML-A13	SAMN11946386	PRJNA544527	GCA_009717265.1	Contig	2.1471	39.9	NA	WMYG01	22	1895	2019-11-27	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/009/717/265/GCA_009717265.1_ASM971726v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/009/717/265/GCF_009717265.1_ASM971726v1
Streptococcus salivarius	Bacteria;Terrabacteria group;Firmicutes	BIOML-A16	SAMN11946389	PRJNA544527	GCA_009717225.1	Contig	2.13559	39.9	NA	WMYD01	11	1872	2019-11-27	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/009/717/225/GCA_009717225.1_ASM971722v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/009/717/225/GCF_009717225.1_ASM971722v1
Streptococcus salivarius	Bacteria;Terrabacteria group;Firmicutes	BIOML-A15	SAMN11946388	PRJNA544527	GCA_009717245.1	Scaffold	2.13604	39.9	NA	WMYE01	20	1878	2019-11-27	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/009/717/245/GCA_009717245.1_ASM971724v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/009/717/245/GCF_009717245.1_ASM971724v1
Streptococcus salivarius	Bacteria;Terrabacteria group;Firmicutes	BIOML-A29	SAMN11946402	PRJNA544527	GCA_009716995.1	Contig	2.1341	39.9	NA	WMXQ01	17	1877	2019-11-27	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/009/716/995/GCA_009716995.1_ASM971699v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/009/716/995/GCF_009716995.1_ASM971699v1
Streptococcus salivarius	Bacteria;Terrabacteria group;Firmicutes	clinical strain from anonymous patient of Tours Hospital	SAMEA6647169	PRJEB37539	GCA_902859035.1	Scaffold	2.20059	40.2	NA	CADIHE01	1	1925	2020-04-24	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/902/859/035/GCA_902859035.1_Ssal_T93	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/902/859/035/GCF_902859035.1_Ssal_T93
Streptococcus salivarius	Bacteria;Terrabacteria group;Firmicutes	BIOML-A36	SAMN11946409	PRJNA544527	GCA_009716755.1	Contig	2.15953	39.8	NA	WMXJ01	14	1902	2019-11-27	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/009/716/755/GCA_009716755.1_ASM971675v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/009/716/755/GCF_009716755.1_ASM971675v1
Streptococcus salivarius	Bacteria;Terrabacteria group;Firmicutes	BIOML-A23	SAMN11946396	PRJNA544527	GCA_009717065.1	Contig	2.16357	39.8	NA	WMXW01	22	1896	2019-11-27	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/009/717/065/GCA_009717065.1_ASM971706v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/009/717/065/GCF_009717065.1_ASM971706v1
Streptococcus salivarius	Bacteria;Terrabacteria group;Firmicutes	BIOML-A5	SAMN11946378	PRJNA544527	GCA_009717425.1	Scaffold	2.34398	39.6	NA	WMYN01	19	2022	2019-11-27	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/009/717/425/GCA_009717425.1_ASM971742v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/009/717/425/GCF_009717425.1_ASM971742v1
Streptococcus salivarius	Bacteria;Terrabacteria group;Firmicutes	BIOML-A3	SAMN11946376	PRJNA544527	GCA_009717475.1	Scaffold	2.37842	39.6	NA	WMYP01	36	2064	2019-11-27	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/009/717/475/GCA_009717475.1_ASM971747v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/009/717/475/GCF_009717475.1_ASM971747v1
Streptococcus salivarius	Bacteria;Terrabacteria group;Firmicutes	BIOML-A10	SAMN11946383	PRJNA544527	GCA_009717325.1	Contig	2.10998	40	NA	WMYI01	15	1819	2019-11-27	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/009/717/325/GCA_009717325.1_ASM971732v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/009/717/325/GCF_009717325.1_ASM971732v1
Streptococcus salivarius	Bacteria;Terrabacteria group;Firmicutes	commensal strain from anonymous patient (individual 4)	SAMEA6647157	PRJEB37543	GCA_903910225.1	Scaffold	2.1354	40.2	NA	CAIVYT01	1	1838	2020-07-10	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/903/910/225/GCA_903910225.1_Ssal_F4-20_v3	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/903/910/225/GCF_903910225.1_Ssal_F4-20_v3
Streptococcus salivarius	Bacteria;Terrabacteria group;Firmicutes	BIOML-A7	SAMN11946380	PRJNA544527	GCA_009717375.1	Contig	2.11339	40.1	NA	WMYL01	22	1820	2019-11-27	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/009/717/375/GCA_009717375.1_ASM971737v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/009/717/375/GCF_009717375.1_ASM971737v1
Streptococcus salivarius	Bacteria;Terrabacteria group;Firmicutes	UBSS01	SAMN11479476	PRJNA493554	GCA_006227745.1	Contig	2.26465	40.2	NA	VDCW01	162	2045	2019-06-10	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/006/227/745/GCA_006227745.1_ASM622774v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/006/227/745/GCF_006227745.1_ASM622774v1
Streptococcus salivarius	Bacteria;Terrabacteria group;Firmicutes	clinical strain from anonymous patient of Limoges Hospital	SAMEA6647160	PRJEB37539	GCA_902858925.1	Scaffold	2.26473	39.8	NA	CADIGV01	1	1947	2020-04-24	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/902/858/925/GCA_902858925.1_Ssal_L22	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/902/858/925/GCF_902858925.1_Ssal_L22
Streptococcus salivarius	Bacteria;Terrabacteria group;Firmicutes	BIOML-A35	SAMN11946408	PRJNA544527	GCA_009716765.1	Scaffold	2.08907	39.8	NA	WMXK01	29	1837	2019-11-27	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/009/716/765/GCA_009716765.1_ASM971676v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/009/716/765/GCF_009716765.1_ASM971676v1
Streptococcus salivarius	Bacteria;Terrabacteria group;Firmicutes	KB005	SAMN03334907	PRJNA274768	GCA_000963335.1	Contig	2.2939	39.6	NA	JYOX01	21	2014	2015-03-25	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/963/335/GCA_000963335.1_ASM96333v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/963/335/GCF_000963335.1_ASM96333v1
Streptococcus salivarius	Bacteria;Terrabacteria group;Firmicutes	DE0578	SAMN11792738	PRJNA543692	GCA_007665725.1	Scaffold	2.32557	39.5	NA	VDNV01	39	2088	2019-07-30	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/007/665/725/GCA_007665725.1_ASM766572v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/007/665/725/GCF_007665725.1_ASM766572v1
Streptococcus salivarius	Bacteria;Terrabacteria group;Firmicutes	BIOML-A4	SAMN11946377	PRJNA544527	GCA_009717435.1	Scaffold	2.34525	39.6	NA	WMYO01	22	2022	2019-11-27	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/009/717/435/GCA_009717435.1_ASM971743v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/009/717/435/GCF_009717435.1_ASM971743v1
Streptococcus salivarius	Bacteria;Terrabacteria group;Firmicutes	clinical strain from anonymous patient of Limoges Hospital	SAMEA6647164	PRJEB37539	GCA_902858995.1	Scaffold	2.31897	40.4	NA	CADIHA01	1	1928	2020-04-24	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/902/858/995/GCA_902858995.1_Ssal_L60	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/902/858/995/GCF_902858995.1_Ssal_L60
Streptococcus salivarius	Bacteria;Terrabacteria group;Firmicutes	bf_0095	SAMN10239557	PRJNA496358	GCA_004166915.1	Contig	2.11236	40.1	NA	RCYT01	26	1853	2019-02-11	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/004/166/915/GCA_004166915.1_ASM416691v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/004/166/915/GCF_004166915.1_ASM416691v1
Streptococcus salivarius	Bacteria;Terrabacteria group;Firmicutes	HS0302	SAMN07563134	PRJNA400312	GCA_003231475.1	Contig	2.43708	39.4	NA	NSIW01	30	2148	2018-06-15	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/231/475/GCA_003231475.1_ASM323147v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/231/475/GCF_003231475.1_ASM323147v1
Streptococcus salivarius	Bacteria;Terrabacteria group;Firmicutes	BIOML-A34	SAMN11946407	PRJNA544527	GCA_009716785.1	Scaffold	2.0916	39.8	NA	WMXL01	30	1834	2019-11-27	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/009/716/785/GCA_009716785.1_ASM971678v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/009/716/785/GCF_009716785.1_ASM971678v1
Streptococcus salivarius	Bacteria;Terrabacteria group;Firmicutes	BIOML-A28	SAMN11946401	PRJNA544527	GCA_009717005.1	Contig	2.09664	39.9	NA	WMXR01	39	1860	2019-11-27	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/009/717/005/GCA_009717005.1_ASM971700v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/009/717/005/GCF_009717005.1_ASM971700v1
Streptococcus salivarius	Bacteria;Terrabacteria group;Firmicutes	BIOML-A18	SAMN11946391	PRJNA544527	GCA_009717155.1	Contig	2.09507	39.9	NA	WMYB01	35	1860	2019-11-27	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/009/717/155/GCA_009717155.1_ASM971715v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/009/717/155/GCF_009717155.1_ASM971715v1
Streptococcus salivarius	Bacteria;Terrabacteria group;Firmicutes	BIOML-A30	SAMN11946403	PRJNA544527	GCA_009716955.1	Scaffold	2.09588	39.9	NA	WMXP01	39	1862	2019-11-27	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/009/716/955/GCA_009716955.1_ASM971695v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/009/716/955/GCF_009716955.1_ASM971695v1
Streptococcus salivarius	Bacteria;Terrabacteria group;Firmicutes	AF24-6AC	SAMN09734477	PRJNA482748	GCA_003458505.1	Scaffold	2.23235	39.7	NA	QRUM01	31	1957	2018-09-05	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/458/505/GCA_003458505.1_ASM345850v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/458/505/GCF_003458505.1_ASM345850v1
Streptococcus salivarius	Bacteria;Terrabacteria group;Firmicutes	BIOML-A1	SAMN11946374	PRJNA544527	GCA_009717495.1	Scaffold	2.06545	40	NA	WMYR01	24	1850	2019-11-27	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/009/717/495/GCA_009717495.1_ASM971749v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/009/717/495/GCF_009717495.1_ASM971749v1
Streptococcus salivarius	Bacteria;Terrabacteria group;Firmicutes	commensal strain from anonymous patient (individual 1)	SAMEA6647154	PRJEB37539	GCA_903172975.1	Scaffold	2.21458	40.2	NA	CAETAU01	1	1955	2020-06-03	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/903/172/975/GCA_903172975.1_Ssal_F1-4	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/903/172/975/GCF_903172975.1_Ssal_F1-4
Streptococcus salivarius	Bacteria;Terrabacteria group;Firmicutes	BIOML-A27	SAMN11946400	PRJNA544527	GCA_009716945.1	Contig	2.10421	39.9	NA	WMXS01	43	1844	2019-11-27	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/009/716/945/GCA_009716945.1_ASM971694v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/009/716/945/GCF_009716945.1_ASM971694v1
Streptococcus salivarius	Bacteria;Terrabacteria group;Firmicutes	BIOML-A26	SAMN11946399	PRJNA544527	GCA_009716965.1	Contig	2.09488	39.9	NA	WMXT01	34	1833	2019-11-27	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/009/716/965/GCA_009716965.1_ASM971696v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/009/716/965/GCF_009716965.1_ASM971696v1
Streptococcus salivarius	Bacteria;Terrabacteria group;Firmicutes	BIOML-A14	SAMN11946387	PRJNA544527	GCA_009717255.1	Scaffold	2.09428	39.9	NA	WMYF01	34	1837	2019-11-27	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/009/717/255/GCA_009717255.1_ASM971725v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/009/717/255/GCF_009717255.1_ASM971725v1
Streptococcus salivarius	Bacteria;Terrabacteria group;Firmicutes	BIOML-A17	SAMN11946390	PRJNA544527	GCA_009717205.1	Contig	2.08865	39.8	NA	WMYC01	32	1838	2019-11-27	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/009/717/205/GCA_009717205.1_ASM971720v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/009/717/205/GCF_009717205.1_ASM971720v1
Streptococcus salivarius	Bacteria;Terrabacteria group;Firmicutes	SK126	SAMN00002153	PRJNA34091	GCA_000174715.1	Contig	2.12833	40.1	NA	ACLO01	101	1883	2009-04-29	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/174/715/GCA_000174715.1_ASM17471v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/174/715/GCF_000174715.1_ASM17471v1
Streptococcus salivarius	Bacteria;Terrabacteria group;Firmicutes	clinical strain from anonymous patient of Nancy Hospital	SAMEA6647167	PRJEB37539	GCA_902859015.1	Scaffold	2.25292	40.3	NA	CADIHH01	1	1915	2020-04-24	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/902/859/015/GCA_902859015.1_Ssal_N5	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/902/859/015/GCF_902859015.1_Ssal_N5
Streptococcus salivarius	Bacteria;Terrabacteria group;Firmicutes	UMB0051	SAMN08193732	PRJNA316969	GCA_002860785.1	Scaffold	2.37767	39.6	NA	PKIA01	27	2094	2017-12-28	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/860/785/GCA_002860785.1_ASM286078v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/860/785/GCF_002860785.1_ASM286078v1
Streptococcus salivarius	Bacteria;Terrabacteria group;Firmicutes	clinical strain from anonymous patient of Limoges Hospital	SAMEA6647166	PRJEB37539	GCA_902859025.1	Scaffold	2.28568	40.1	NA	CADIHF01	1	1968	2020-04-24	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/902/859/025/GCA_902859025.1_Ssal_L64	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/902/859/025/GCF_902859025.1_Ssal_L64
Streptococcus salivarius	Bacteria;Terrabacteria group;Firmicutes	BIOML-A32	SAMN11946405	PRJNA544527	GCA_009716845.1	Scaffold	2.13801	39.8	NA	WMXN01	59	1852	2019-11-27	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/009/716/845/GCA_009716845.1_ASM971684v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/009/716/845/GCF_009716845.1_ASM971684v1
Streptococcus salivarius	Bacteria;Terrabacteria group;Firmicutes	BIOML-A31	SAMN11946404	PRJNA544527	GCA_009716865.1	Scaffold	2.12842	39.9	NA	WMXO01	48	1841	2019-11-27	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/009/716/865/GCA_009716865.1_ASM971686v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/009/716/865/GCF_009716865.1_ASM971686v1
Streptococcus salivarius	Bacteria;Terrabacteria group;Firmicutes	MIT 14-1770-C1	SAMN07710846	PRJNA412393	GCA_002417605.1	Contig	2.35573	39.3	NA	NXMB01	45	2084	2017-10-03	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/417/605/GCA_002417605.1_ASM241760v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/417/605/GCF_002417605.1_ASM241760v1
Streptococcus salivarius	Bacteria;Terrabacteria group;Firmicutes	85-04 S22	SAMN04934535	PRJNA320256	GCA_001907065.1	Contig	2.24377	39.8	NA	LXIP01	61	2001	2016-12-16	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/907/065/GCA_001907065.1_ASM190706v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/907/065/GCF_001907065.1_ASM190706v1
Streptococcus salivarius	Bacteria;Terrabacteria group;Firmicutes	MGYG-HGUT-00113	SAMEA5849614	PRJEB33885	GCA_902363415.1	Scaffold	2.25208	39.7	NA	CABIZY01	26	1979	2019-08-12	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/902/363/415/GCA_902363415.1_MGYG-HGUT-00113	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/902/363/415/GCF_902363415.1_MGYG-HGUT-00113
Streptococcus salivarius	Bacteria;Terrabacteria group;Firmicutes	2202 S3	SAMN04931570	PRJNA320256	GCA_001657895.1	Scaffold	2.18552	39.9	NA	LXZU01	3	1957	2016-06-04	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/657/895/GCA_001657895.1_ASM165789v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/657/895/GCF_001657895.1_ASM165789v1
Streptococcus salivarius	Bacteria;Terrabacteria group;Firmicutes	BIOML-A20	SAMN11946393	PRJNA544527	GCA_009717145.1	Contig	2.42009	39.6	NA	WMXZ01	37	2120	2019-11-27	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/009/717/145/GCA_009717145.1_ASM971714v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/009/717/145/GCF_009717145.1_ASM971714v1
Streptococcus salivarius	Bacteria;Terrabacteria group;Firmicutes	BIOML-A2	SAMN11946375	PRJNA544527	GCA_009717465.1	Scaffold	2.06681	40	NA	WMYQ01	25	1822	2019-11-27	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/009/717/465/GCA_009717465.1_ASM971746v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/009/717/465/GCF_009717465.1_ASM971746v1
Streptococcus salivarius	Bacteria;Terrabacteria group;Firmicutes	YU10	SAMN02720831	PRJNA243896	GCA_000714455.1	Contig	2.34526	39.5	NA	JJMS01	48	2088	2014-06-27	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/714/455/GCA_000714455.1_De_Novo_Assembly	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/714/455/GCF_000714455.1_De_Novo_Assembly
Streptococcus salivarius	Bacteria;Terrabacteria group;Firmicutes	clinical strain from anonymous patient of Limoges Hospital	SAMEA6647163	PRJEB37543	GCA_903932585.1	Scaffold	2.21212	40	NA	CAIZGP01	1	1907	2020-07-10	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/903/932/585/GCA_903932585.1_Ssal_L50_V4	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/903/932/585/GCF_903932585.1_Ssal_L50_V4
Streptococcus salivarius	Bacteria;Terrabacteria group;Firmicutes	clinical strain from anonymous patient at Besancon hospital	SAMEA6647152	PRJEB37539	GCA_902850285.1	Scaffold	2.23809	40	NA	CADHRZ01	1	1918	2020-04-24	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/902/850/285/GCA_902850285.1_Ssal_B57	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/902/850/285/GCF_902850285.1_Ssal_B57
Streptococcus salivarius	Bacteria;Terrabacteria group;Firmicutes	NU10	SAMN02720830	PRJNA243890	GCA_000714445.1	Contig	2.34449	39.4	NA	JJMT01	51	2083	2014-06-27	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/714/445/GCA_000714445.1_De_Novo_Assembly	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/714/445/GCF_000714445.1_De_Novo_Assembly
Streptococcus salivarius	Bacteria;Terrabacteria group;Firmicutes	VA08-2AN	SAMN14086913	PRJNA604905	GCA_011029085.1	Contig	2.14719	39.8	NA	JAAJBE01	57	1912	2020-02-26	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/011/029/085/GCA_011029085.1_ASM1102908v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/011/029/085/GCF_011029085.1_ASM1102908v1
Streptococcus salivarius	Bacteria;Terrabacteria group;Firmicutes	UC3162	SAMN03334908	PRJNA274768	GCA_000963265.1	Contig	2.16481	40.1	NA	JYOY01	23	1888	2015-03-25	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/963/265/GCA_000963265.1_ASM96326v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/963/265/GCF_000963265.1_ASM96326v1
Streptococcus salivarius	Bacteria;Terrabacteria group;Firmicutes	AF23-9AC	SAMN09734456	PRJNA482748	GCA_003458645.1	Scaffold	2.12834	39.7	NA	QRVC01	51	1948	2018-09-05	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/458/645/GCA_003458645.1_ASM345864v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/458/645/GCF_003458645.1_ASM345864v1
Streptococcus salivarius	Bacteria;Terrabacteria group;Firmicutes	40-02 S18	SAMN04934527	PRJNA320256	GCA_001907055.1	Contig	2.29554	39.5	NA	LXIM01	53	2044	2016-12-16	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/907/055/GCA_001907055.1_ASM190705v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/907/055/GCF_001907055.1_ASM190705v1
Streptococcus salivarius	Bacteria;Terrabacteria group;Firmicutes	clinical strain from anonymous patient from Besancon hospital	SAMEA6647150	PRJEB37543	GCA_903908965.1	Scaffold	2.17434	40.2	NA	CAIVTS01	1	1893	2020-07-10	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/903/908/965/GCA_903908965.1_Ssal_B35_v3	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/903/908/965/GCF_903908965.1_Ssal_B35_v3
Streptococcus salivarius	Bacteria;Terrabacteria group;Firmicutes	commensal strain from anonymous patient (individual 4)	SAMEA6647156	PRJEB37539	GCA_903557885.1	Scaffold	2.22348	40.1	NA	CAGXLV01	1	1958	2020-06-03	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/903/557/885/GCA_903557885.1_Ssal_F4-2_v2	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/903/557/885/GCF_903557885.1_Ssal_F4-2_v2
Streptococcus salivarius	Bacteria;Terrabacteria group;Firmicutes	1001175st1_H3	SAMN10863254	PRJNA518912	GCA_005844475.1	Scaffold	2.17899	39.6	NA	SPGE01	43	1933	2019-05-26	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/005/844/475/GCA_005844475.1_ASM584447v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/005/844/475/GCF_005844475.1_ASM584447v1
Streptococcus salivarius	Bacteria;Terrabacteria group;Firmicutes	AF29-16	SAMN09734554	PRJNA482748	GCA_003457695.1	Scaffold	2.34445	39.7	NA	QRSW01	56	2094	2018-09-05	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/457/695/GCA_003457695.1_ASM345769v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/457/695/GCF_003457695.1_ASM345769v1
